,name,categories,text,rating
2957,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,"My 5 year old sons love it , Seems to be well made .",5
2958,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",Electronics,"Great value, a lot of color choices. I was able to boost up the memory for just a little extra but made the apps run so much faster. Love them",5
2959,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Electronics,This tablet is great and easy to use. Great way to keep the kids entertain.,4
2960,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,"Product was a Christmas gift, to replace and older Kindle Fire",4
2961,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,We already had a tablet for our son and it was time to get one for our daughter. They are a good learning tool.,4
2962,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,"This is the second one I've bought for my kids. The each have their own tablet now. As a parent I like that I can set limits...such as screen time, reading, videos etc. You can control everything. It can be educational aswell. Their is alot of educational apps on the device to download. Such as wikipedia,farmers almanac etc. Patents should look through and discover apps with the kids to get full use of the tablet. It continues to update regularly.",5
2963,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Electronics,I purchased this tablet for my 3 year old and he loves it! Very easy to use and setup.,4
2964,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,Great upgrade/replacement. No problems with it at all.,5
2965,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Electronics,Great tablet other than the photo image quality is fuzzy and not the best.,4
2966,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",Electronics,I love my kindle fire. Its a great reading device.,4
2967,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Electronics,This is just what we needed for a you k8d ..the apps are great,4
2968,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,easy to use plenty of space for a kid recommend warranty,5
2969,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Electronics,4 year old grand daughter loves it. Good size for her and easy to operate.,5
2970,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,"Over all pretty good product.i am not so sure if it's got Bluetooth connectivity. i've had it for a few months now and kids seem to enjoy it a lot.certainly I recommend to anyone who wants to give their kids the ""best ""gift.",4
2971,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,Bought as a gift but have not had any issues with products purchased from you,4
2972,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers","Office Supplies,Electronics","I use this every day on my commute. Great battery life, no backlight but very readable with normal lighting. I like the built in dictionary. Email yourself pdf or mobi files for easy transfers.",5
2973,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,This is a great tablet because of all the preloaded games and ability to add more for free. It keeps my kids entertained and is the best for learning.,5
2974,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Electronics,"Great easy tablet for a reasonable price. Not the most super powerful. It can get the job done for simple tasks such as surfing the web, checking email, playing YouTube, etc. screen is clear and responsive. Great inexpensive tablet",5
2975,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Electronics,"This tablet is great, and it has a good battery life. I'd recommend for people who love to read.",5
2976,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,We gave this tablet to our nine year old Grandaughter for her birthday. She loves it and we feel it is very sturdy. That is a very good thing when it comes to tablets and children.,5
2977,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,"This tablet was a gift for my father-in-law and is his first tablet ever. He is really enjoying getting to know his way around it. It's definitely user friendly and perfect for reading, music, and things like that!",5
2978,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Electronics,Good tablet but no YouTube kids like on iPhone. Don't expect iPhone/pad quality very basic AppStore for children,4
2979,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,This tablet is AWESOME for kids. She is 3 years old and has had it since Christmas. It is easy for her to use and play on her own. It has been dropped multiple times and you'd never know it!!,5
2980,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers","Office Supplies,Electronics",This is a entry level ereader that only allows you to read in the day...you will not be able to read in the dark,5
2981,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,"Works fine on wifi, otherwise a little slow. My kid enjoys it though. For the price it's good.",3
2982,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,Great for small children allows for limited time setting. Also allows parents to set a requirement for how long educational apps must be used before free time. Case works well,5
2983,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,My daughter loves her kindle! Seems to keep her busy!!,5
2984,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,works great for my 2 year old. I don't like that it requires a pin to use it but goodidn't and strong tablet,5
2985,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,"WISH the kindle fire (for kids) had better way to limit how many items you can download at once. Most kids do not understand that clicking on a bunch of pictures will download that game/program, which is CLOG download times. Needs a better way to remove unwanted items, rather than clicking.. and clicking on every item. Speed and performance is pretty good for a tablet. App store is great and has many items.",4
2986,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Bought the echo first, and liked it so much I bought a Tap to add mobility. I carry it around all the time, to the garage, working out, etc.",5
2987,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,My teenager loves this and uses it daily. We've also took it places with us and the sound is great.,5
2988,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Plays all my iPod music via Bluetooth. Also plays radio stations you can't get on a regular radio. Very practical and fun.,5
2989,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Not too satisfied with the sound and it loses Bluetooth connection no matter what phone I use (either Iphone or Android).,2
2990,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Great little device easy to connect to bluetoothDecent sound,5
2991,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,I love it it does everything I want can't believe how great it is,5
2992,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I read reviews for all the Amazon echo products, and decided the portability and the full size of the Tap made it the right product for me. It lives up to my expectations. It does last all day, playing music, answering questions, (although my accent must give it some problems as I get a few ""I didn't understand that"" comments from Alexa), and setting timers/alarms and lists. I picked the Tap because it has the ability to be moved room to room or even to the patio, and can be recharged overnight.",5
2993,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Alexa works great, but the the sound quality of this speaker is terrible, your much better off with a echo dot and bose sound link mini set up.",3
2994,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,I have really enjoyed my Tap. Alexa responds well and I love the charging dock on my desk. The only downside is the app used for setup is not very good.,4
2995,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I bought this about a month ago and I really like it. The best part is light in weight, sound is very good for small gathering like on the deck or camping and it comes with Batterey charger. The voice command activation is so great to have and listen all my music plus worldwide radios from TuneIn.",5
2996,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Good but setup to enable voice control only on iOS is unclear.,4
2997,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Bought this for our 7 and 5 year old. They love to play music and ask questions about science. Lots of fun!,5
2998,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,I do like the portability of my Tap. You do lose some features from the Echo - like speaking to it from across the room. But i'm happy with it and it has good sound. great to take out by the pool!,4
2999,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,These things are cool! With the new muti room music options I can have the same song playing in each room. Not to mention the intercom! Great item!,5
3000,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Great sounding Bluetooth speaker. With the Alexa feature I listen to Kindle books that are not available as audio books,5
3001,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,good speaker. 8 hour battery. Good price. Excellent quality in how it is made.,5
3002,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,If you want to listen to music you will have to sign for Amazon unlimited or Prime which is very expensive. Pandora does not work too well with this device as it does with Google Home.,4
3003,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I have grown very accustomed to having Alexa around. There are new skills added on a very regular basis. I really enjoy just pressing a button and asking for a song/radio station/podcast to be played. I also enjoy having books read to me, since I'm not much of a reader. The setup was super simple, so simple that I wasn't sure that I was all ready to go with such minimal effort. The battery life is very long and the speaker suits me just fine. I feel that there is a bright future for the Tap and I am going to enjoy trying more things that this gadget has to offer. I'm not sure I ""needed"" this item, but I can't imagine not having it around now. So pleased with this purchase.",5
3004,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,This speaker's forte is it's drop and charge ability. It does connect with no issues to whatever you have it paired with. The sound quality though is ok...Def not very loud and lacks the lows. But for a small portable speaker which is not expensive I would recommend it.,4
3005,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Already have a few other Alexas. Wanted on to be portable around the house without having to plug in or connect to another speaker. Works as expected.,5
3006,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Last Christmas I gave my nephew a fire stick, which he loved. In the meantime, I purchased an Amazon Tap for myself. Since he likes gadgets, I knew he would want one. So I purchased it for him",5
3007,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"great for listening to prime music, quick weather reports. volume adjusts quickly and gives status of battery on request.",5
3008,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I was a little skeptical at first about the Amazon tap but after discovering how easy it was to set up, I was able to connect to my music library with ease! Great sound and nice to have the portability to take with me!",5
3009,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Love Alexa....it works so well. Speaker system is excellent and it is amazing how many things it does!,5
3010,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I use this hours a day. Whether it is for listening to spotify or turning on a wemo-device, the battery life, sound quality, and voice recognition is great.",5
3011,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Sound quality is amazing. I really like the ability to take this on the go. Downside. I wish I didn't have to press the button to talk and to wake the product up,5
3012,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Was gift fot my daughter. she seems to enjoy very much.,4
3013,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,We love that it is portable and can move from room to room effortlessly.,5
3014,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I got the wrong one, plain and simple. It does what it says, and I like the connection to the internet to play music, but I should have gotten the Echo, I get annoyed at having to go to it and push the button.",4
3015,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Enjoying my Tap, asking Alexa questions, and the small form factor makes it easy to take along while traveling. Decent battery life and sound for such a small speaker. Only reason I didn't give 5 stars, was the difficulty in connecting the Tap to public wifi's such as hotels, in my situation...takes some effort.",4
3016,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Bought the Echo Tap, Echo Dot, Phillips Hue Starter Kit and a Honeywell Thermostat for my wife for her birthday.She loves it and so do I!Cant wait to add more automated products to it. No need to have my phone out fumbling through multiple apps to change lighting and temperature, check weather, play music, etc., I just ask Alexa to do it while I continue at what I'm doing.Also, when the Dot and Tap are in the same room, the one that is closest to you typically answers your requests. Nice device that will only improve with time.",5
3017,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Great product for when you are on the go.great sound,5
3018,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I absolutely LOVE my Amazon TAP. It in my opinion is the best blue-tooth speaker around and with the added skills when on wifi, the TAP is better than the Echo! Portable - YES! Sound Quality - OFF THE CHARTS! I blue-tooth this to my computer and listen to movies with GREAT Dolby sound quality. The battery life has been tested during a camping trip. 8 hours and it kept the charge! It's also easy to recharge it without the stand. Very Cool. BEST BUY's PRICE made it ALL THE BEST BUY OF THE CHRISTMAS SEASON! I picked up the item same day at a local Best Buy. The Experience was 1 - 2 - DONE. Very convenient, very helpful. I would recommend this to ALL my friends!!!",5
3019,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"the speaker voice quality is terrible compare the similar size my logitech UE BOOM.the price is too high, even I got on promotion with $79",1
3020,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,This is a great device and so much fun to use. It is so versatile in what it can and control.,5
3021,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I had trouble linking to my Joule Cooking App, finally got on the third day. I Love it now, still is learning Voice Recognition though",4
3022,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,It's a great device to have. It does so many things. Very practical.,5
3023,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"This was a excellent gift for the family, A good choice.",4
3024,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"When I purchased the Tap I thought it was a portable speaker for the echo. It's actually it's own device. Yes, it's portable, can operate wireless.It does work with the same ""alexa"" set up. The Echo operates with no hands…you can simply speak to Alexa. The tap has a microphone button you need to hold down to speak to Alexa. Great sound quality. Rechargeable base unit.",5
3025,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I'm still learning what all i can do with this device, but I am continually amazed at it's capabilities. I love playing with it and learning from it. When doing other things, I have Tap playing music. I love this thing.",5
3026,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"This product, while the speaker is great, fails to deliver with a voice interface. Use your cell phone or computer and buy an Echo Dot.",3
3027,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Seriously a flawless, portable, smart, multipurpose gadget. Add this to the incredible Flash Sale price and I'd have been a fool to pass it up. Fast charge, balanced tuning, easy to pair and did I mention highly portable? The cradle is a sweet design too. The only beef I have is that YOUR BLUETOOTH IS PAIRED screaming at you when syncing. Own one of these-",5
3028,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,The only thing I have to recommend is that it will not hook up with a blue tooth device. Why is that?,5
3029,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Overall good, not great. I get tired of having to push the button to talk to her and she can't find a lot of the music I liked. Am getting some Dots to see how they will work. For price point it works.",4
3030,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,just okay! Product was for my girlfriend. Doesn't appear she uses it much except to steam music. Most of the questions I ask it I get nothing. I like Siri better.,2
3031,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,purchased this as a christmas gift for our son in law. he loved it and works well. great sound and loves the portability of the unit.,5
3032,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Family is using and loving the Tap more every day. Great to find out quick information like weather, general questions and sports scores. The battery life is awesome only having to charge it every two-three days depending on usage and we use it. Excellent wifi connectivity and seamless Bluetooth connection. Use it all over the house.",5
3033,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Was a little difficult to sync the first time. I really have only used the Tap to play music and to ask for the weather. I like that the device takes up little space in my kitchen.,4
3034,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"would get another, works great, having fun with all the options",4
3035,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Love the tap. The speaker is nice. Likenit has a charging cradle it can sit on. Easy charge.,5
3036,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,This speaker has great sound and is very easy to use.,5
3037,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,It's pretty cool. Integration with Amazon Music via the mobile phone interface is a little iffy which is odd given both products come from the same company.,4
3038,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,The kids love it. They ask it silly questions which to my amazement it has an answer. I really like for the music aspect. Just tell it a song and it finds it,5
3039,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,The touch is a great device to control connected home products. Perfect for outside use for prime music also.,5
3040,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Was very difficult to set up. With the 3 hours help of Geek Squad and my granddaughters I-Phone we got it done.,5
3041,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,It works about 50% of the time when asking it a question.,3
3042,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"This is one of the best products we have every purchased. Plays any songs, give directions, weather and the sound quality is EXCELLENT!",5
3043,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I couldn't decide on which one to buy. They all do the same things, but ended up buying the tap which is portable. I take it on my deck with a cup of coffee and listen to the music I put in through pandora and iheart radio. I absolutely love it, and so does my husband.",5
3044,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,I HAVE PUT THE DOT IN THE BEDROOM WHERE MY ECHO IS IN THE LIVING AREA. MY FAMILY USES HER FOR EVERYTHING. ENJOY EVERYTHING ABOUT THE ECHO / DOT.,5
3045,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Thank You. Great Product for all ages. Thank You!!,5
3046,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"The Ultimate Bluetooth speaker...I have multiple Amazon Echos and a Whole Echo System set up in my house. I Love Everything Amazon...I can't stand Apple but now I know how they feel...I am a Cult Member of Amazon!!! LOL So anyway...I have been trashing this device...The Tap...because it does not have the always on feature and that is one of the things I like most about the Echo. The only flaw of the Echo is it is not portable..I tried the Triby but I did not like it...more for little kids. So on Black Friday the Amazon Tap was on super sale so I bought it. The Tap is smaller than I thought it was...about 2/3rd the size of the Echo..which is perfect for portability...But don't let the size fool you the sound is only short of Bose when it comes to volume and sound quality. Important note...You don't have to have an Echo to use this device...just The Alexa App on your smart phone. The Tap does everything the Echo does..It is an Amazing Bluetooth speaker...AND IT""S PORTABLE!!! Automatically switches/remembers different WiFi areas and can be used with a Hot Spot. The Most Amazing thing about the Whole Amazon Echo System is that Amazon keeps making enhancements and partnerships weekly. Meaning something it would not do two weeks ago it now does...Some things Even better than Google Now...and Light Years ahead of Siri. The Tap is my new favorite device...it is PERFECT!!! The only flaw is that it IS NOT waterproof...Amazon if you are listening make the next Tap waterproof!!!",5
3047,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Works really well with echo and is really neat and fun,5
3048,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Great speaker for around the house listening to music and asking questions,5
3049,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"This is great for the beach or by the pool. If you already own an Echo, this is a great addition to the household.",5
3050,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"This is a great personal speaker. I have both the Tap and the Echo. The only downside to the tap is you actually have to physically ""tap"" the mic button to activate Alexa. The sound quality is pretty good for the price. If you can afford it, I would upgrade to the Echo.",4
3051,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,This item was very easy to use from the very beginning and was very responsive to my request and commands. I like the fact that you can also add other items to work with it,5
3052,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"bought as a gift for my daughter. actually sounds better and easier to set up than expected. the personal assistant feature is really amazing, instant response to requests for information and music.",5
3053,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,I bought this as a gift for my father. He absolutely loves it!!,5
3054,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I read all reviews about the tap so I decided to try it, I love it. The tap keeps me up to date with weather, news etc. I use it every day.",5
3055,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Pretty cool kids love it. Always adding things to my grocery list I didn't want.,4
3056,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Pleased with all the features. Amazon did another fantastic job with bringing great sound inna small package.,5
3057,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,I added this to my echo collection great for on the go and around the house. I don't like that you have to tap it to activate,5
3058,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Wife loves it! Great sound, great technology! Compact and durable.",5
3059,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,This is a nice item..I can set reminders get news and weather..all by the tap of a button,5
3060,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I love my Echo Tap! I have my own personal alarm, informs me on today's weather forcast and local events. Great purchase.",5
3061,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I understood it did not have the wake command. But it would be better if it had it.Other than that, everything is wonderful with this speaker! Really convenient to be able to listen to my podcasts without messing with my phone or apps, just ask Alexa and she plays the most recent episode!",4
3062,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"This is actually my daughters device as I have no interest in a voice controlled spy. But, I will say that the sound from the speakers are pretty good for a small device.",4
3063,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,The family really enjoys the Amazon Tap. This is an awesome investment. We talk to Alexa everyday.,4
3064,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"hard to use, and does not support Guam. online instructions not clear",1
3065,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Excellent speaker, love the portability and long lasting battery before a recharge is needed. A very good digital assistant and lots of fun to use.",5
3066,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,So i was looking for a bluetooth speaker for my part time job. A guy i work with at bestbuy showed me his amazon tap speaker and it was awesome! I loved u can hook it up via wifi and stream music and such. Its portable its got clean and crisp sound. It also can leave the phone i had my phone placed upstairs and i was in the basement with the speaker and it was still connected. Its very easy to use i have no complants about this speaker at all,5
3067,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,With this you have someone to talk to and answers you.,5
3068,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I added to a ""dot"" purchase for my daughter, and she loved it! The portability and charge feature she really likes. Great gift!",5
3069,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Powerful and quality sound, love the portability. Just don't understand why this one can't read my notifications while the dot can.",5
3070,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"This speaker has a great sound and its perfect to take out on the patio or in any room that I am in. The tap is annoying compared to the Echo with voice activation, but the wireless features makes the purchase worth it.",5
3071,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,This is a great product I would highly recommend getting it,5
3072,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Can charge and take anywhere in the house! Holds a long charge.,5
3073,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I was looking for a blutooth speaker to use with my phone but I didn't want to worry about things being ordered on my amazon account or the whole dreaded electronic eavsdropping that has been in the news the last few months. This speaker fits the bill as you can disable order by Alexa, and you have to manually push the listen button for the mic to pick up sound. The speaker quality is great for a portable option. The only thing that I don't like is the charging stand can lose connection if its not sitting just right, but I can't knock a star for this as they allow you to plug the cable directly into the unit itself which solves the problem.",5
3074,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,This is a awesome product. My husband and I love it.,5
3075,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,It exceeded my expectations and recommend this product to friends,5
3076,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,I like it. I use it everyday and so far no cons. Im very please.,5
3077,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Has great sound, clarity,alexia has great responses",5
3078,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I picked this up after purchasing an Echo. I wanted something battery powered that would work the same as my Echo. I use both devices mostly for music. It's great to be able to hear Pandora, or my Amazon music library with just the speaker now and not have to use my phone, laptop, etc. I can just grab the Tap and go anywhere in my house, outside to the deck, anywhere that I my wireless will reach.",5
3079,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I bought one for myself and a couple as gifts, it's cute but still haven't figured out what's so great about it. I will say that it does pick up your voice throughout a huge room.",3
3080,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,I bought this as a Christmas gift. I'm told that they are enjoying it and are very Happy with all it can do.,3
3081,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,I would recommend this Prouducts it had great full sound full sound with a conpack,4
3082,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Picked this up to have a portable option for playing music in the garage. Love that it's battery powered. Never had an issue of it running out of juice. The only issue I have is with the mics, it doesn't respond to your voice as well as the Echo or Dot. Then again it wasn't really designed to listen for the Alexa command since it originally required you to ""tap"" the speaker to get it to listen.",4
3083,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"The tap is a great concept, I love my echo so a portable one was that much better. However the sound is pretty terrible, no bass and can be scratchy.. It was a good concept just poor execution.",2
3084,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"We love this speaker for listening to music, the weather, news, or just anything. It is super portable and even has a hands-free option so it is really like a mini Echo!",5
3085,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"This is fun but would not buy again. Not very informative. Keeps say ""I do not understand your question. """,2
3086,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Reasonably priced and worth every penny! I love it.,5
3087,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I use it all around the house. I move it upstairs and down. With the upgrade firmware you don't have to tap. Just say ""Alexa."" Good sound, but not as good as JBL charge speaker. I bought a 2nd one as a Christmas gift.",5
3088,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,I love this little speaker. I can just voice activate an alarm time or ask Alexa the weather for the day. It's amazing,4
3089,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I was an early adoptor of the Amazon Echo, when I heard they were releasing a mobile version I wanted it. It wasn't until we spent a lot of time cleaning our old home before moving that we realized how usefule this lil guy was, just set it up to your phones wifi hotspot and you have a fully function Echo. I would buy this again if I didn't already have one.",5
3090,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,The echo is easy to use and fun to use once you buy one you'll want them for all over your house.,4
3091,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,I ordered this and actually came in earlier than predicted and it works beautiful! I'm totally happy with my purchase!!!,5
3092,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I purchased a Echo for home so added a Tap for my office at work, so I can chat with Alexa at work and my main reason was for a decent BT speaker for my office. This has great sound streaming my Prime music and XM vis the XM app. Can't go wrong. Quality music and Alexa when I need some help with spelling hard word's, she getting smart. Pick one up. You have a woman to talk to when the wife is out.",5
3093,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,I love that the tap is rechargeable and portable. Sounds is great! I highly recommend the tap!,5
